POSN mm ,LOAD kn,STRAIN1 mm,TIME(sec),,,,STRAIN,FORCE
-54.39507,-3.064197,-0.19793,6.47,,,,0.19793,3.064197
-54.397636,-3.073186,-0.198118,6.48,,,,0.198118,3.073186
-54.396655,-3.082496,-0.198156,6.49,,,,0.198156,3.082496
-54.396932,-3.073466,-0.198354,6.5,,,,0.198354,3.073466
-54.397999,-3.084975,-0.198369,6.51,,,,0.198369,3.084975
-54.397423,-3.082424,-0.198408,6.52,,,,0.198408,3.082424
-54.396387,-3.090346,-0.198383,6.53,,,,0.198383,3.090346
-54.395379,-3.094685,-0.198706,6.54,,,,0.198706,3.094685
-54.396696,-3.089094,-0.198504,6.55,,,,0.198504,3.089094
-54.397672,-3.098273,-0.198777,6.56,,,,0.198777,3.098273
-54.39785,-3.097612,-0.198732,6.57,,,,0.198732,3.097612
-54.398145,-3.110033,-0.198938,6.58,,,,0.198938,3.110033
-54.397068,-3.116304,-0.199241,6.59,,,,0.199241,3.116304
-54.397786,-3.114367,-0.199093,6.6,,,,0.199093,3.114367
-54.398776,-3.12531,-0.199215,6.61,,,,0.199215,3.12531
-54.394943,-3.118706,-0.199265,6.62,,,,0.199265,3.118706
-54.397341,-3.126711,-0.199451,6.63,,,,0.199451,3.126711
-54.397205,-3.12621,-0.199597,6.64,,,,0.199597,3.12621
-54.398317,-3.125858,-0.19953,6.65,,,,0.19953,3.125858
-54.397813,-3.132308,-0.199799,6.66,,,,0.199799,3.132308
-54.396428,-3.125334,-0.199742,6.67,,,,0.199742,3.125334
-54.398976,-3.128332,-0.199747,6.68,,,,0.199747,3.128332
-54.397968,-3.122884,-0.199751,6.69,,,,0.199751,3.122884
-54.398631,-3.1205,-0.199716,6.7,,,,0.199716,3.1205
-54.399952,-3.13049,-0.19993,6.71,,,,0.19993,3.13049
-54.396065,-3.121245,-0.199747,6.72,,,,0.199747,3.121245
-54.399403,-3.132379,-0.199952,6.73,,,,0.199952,3.132379
-54.399521,-3.135526,-0.2002,6.74,,,,0.2002,3.135526
-54.398976,-3.14039,-0.200139,6.75,,,,0.200139,3.14039
-54.400039,-3.152567,-0.200433,6.76,,,,0.200433,3.152567
-54.398045,-3.150469,-0.200296,6.77,,,,0.200296,3.150469
-54.40037,-3.158653,-0.200562,6.78,,,,0.200562,3.158653
-54.398681,-3.149992,-0.200605,6.79,,,,0.200605,3.149992
-54.399426,-3.149551,-0.200519,6.8,,,,0.200519,3.149551
-54.401074,-3.152639,-0.200633,6.81,,,,0.200633,3.152639
-54.399353,-3.148574,-0.20064,6.82,,,,0.20064,3.148574
-54.401174,-3.161114,-0.200727,6.83,,,,0.200727,3.161114
-54.399385,-3.15792,-0.200782,6.84,,,,0.200782,3.15792
-54.401033,-3.158617,-0.200869,6.85,,,,0.200869,3.158617
-54.401456,-3.16931,-0.201024,6.86,,,,0.201024,3.16931
-54.400584,-3.163755,-0.201087,6.87,,,,0.201087,3.163755
-54.400293,-3.176928,-0.201109,6.88,,,,0.201109,3.176928
-54.399071,-3.17108,-0.201289,6.89,,,,0.201289,3.17108
-54.402328,-3.176332,-0.201243,6.9,,,,0.201243,3.176332
-54.400865,-3.180772,-0.201443,6.91,,,,0.201443,3.180772
-54.400434,-3.173268,-0.201483,6.92,,,,0.201483,3.173268
-54.402292,-3.180927,-0.201611,6.93,,,,0.201611,3.180927
-54.399203,-3.174919,-0.201553,6.94,,,,0.201553,3.174919
-54.401006,-3.181642,-0.201619,6.95,,,,0.201619,3.181642
-54.400656,-3.183138,-0.201636,6.96,,,,0.201636,3.183138
-54.401315,-3.181022,-0.201758,6.97,,,,0.201758,3.181022
-54.403422,-3.199106,-0.20198,6.98,,,,0.20198,3.199106
-54.399871,-3.195322,-0.202047,6.99,,,,0.202047,3.195322
-54.403545,-3.205854,-0.20218,7,,,,0.20218,3.205854
-54.400906,-3.206378,-0.202288,7.01,,,,0.202288,3.206378
-54.400688,-3.197831,-0.202333,7.02,,,,0.202333,3.197831
-54.40176,-3.209186,-0.20264,7.03,,,,0.20264,3.209186
-54.399248,-3.205597,-0.202509,7.04,,,,0.202509,3.205597
-54.404626,-3.214735,-0.202798,7.05,,,,0.202798,3.214735
-54.402441,-3.218615,-0.202917,7.06,,,,0.202917,3.218615
-54.402714,-3.217542,-0.202942,7.07,,,,0.202942,3.217542
-54.402959,-3.227162,-0.203172,7.08,,,,0.203172,3.227162
-54.401088,-3.22144,-0.203181,7.09,,,,0.203181,3.22144
-54.403609,-3.230733,-0.203322,7.1,,,,0.203322,3.230733
-54.403413,-3.226072,-0.203501,7.11,,,,0.203501,3.226072
-54.403513,-3.221494,-0.203457,7.12,,,,0.203457,3.221494
-54.403436,-3.224444,-0.203573,7.13,,,,0.203573,3.224444
-54.401833,-3.217781,-0.203687,7.14,,,,0.203687,3.217781
-54.403395,-3.230268,-0.203845,7.15,,,,0.203845,3.230268
-54.403899,-3.232765,-0.203786,7.16,,,,0.203786,3.232765
-54.40355,-3.239065,-0.204006,7.17,,,,0.204006,3.239065
-54.40404,-3.248477,-0.204046,7.18,,,,0.204046,3.248477
-54.404308,-3.239751,-0.204174,7.19,,,,0.204174,3.239751
-54.406724,-3.244406,-0.204313,7.2,,,,0.204313,3.244406
-54.403491,-3.238481,-0.204277,7.21,,,,0.204277,3.238481
-54.404608,-3.239572,-0.204315,7.22,,,,0.204315,3.239572
-54.403731,-3.242165,-0.204463,7.23,,,,0.204463,3.242165
-54.403849,-3.23512,-0.204269,7.24,,,,0.204269,3.23512
-54.404544,-3.244823,-0.204565,7.25,,,,0.204565,3.244823
-54.402964,-3.238857,-0.20452,7.26,,,,0.20452,3.238857
-54.405512,-3.242034,-0.204652,7.27,,,,0.204652,3.242034
-54.40558,-3.250968,-0.204903,7.28,,,,0.204903,3.250968
-54.404285,-3.247392,-0.2047,7.29,,,,0.2047,3.247392
-54.405271,-3.256327,-0.204811,7.3,,,,0.204811,3.256327
-54.404272,-3.251994,-0.20486,7.31,,,,0.20486,3.251994
-54.406397,-3.252369,-0.204849,7.32,,,,0.204849,3.252369
-54.405403,-3.254074,-0.205109,7.33,,,,0.205109,3.254074
-54.405616,-3.250724,-0.205049,7.34,,,,0.205049,3.250724
-54.405684,-3.260756,-0.205251,7.35,,,,0.205251,3.260756
-54.405993,-3.254956,-0.205157,7.36,,,,0.205157,3.254956
-54.404612,-3.260481,-0.205215,7.37,,,,0.205215,3.260481
-54.403595,-3.270292,-0.20535,7.38,,,,0.20535,3.270292
-54.404885,-3.273302,-0.205491,7.39,,,,0.205491,3.273302
-54.40717,-3.28787,-0.205637,7.4,,,,0.205637,3.28787
-54.405217,-3.282148,-0.205867,7.41,,,,0.205867,3.282148
-54.406352,-3.29479,-0.205994,7.42,,,,0.205994,3.29479
-54.405734,-3.293151,-0.206133,7.43,,,,0.206133,3.293151
-54.405943,-3.289592,-0.206334,7.44,,,,0.206334,3.289592
-54.405866,-3.296292,-0.206417,7.45,,,,0.206417,3.296292
-54.405371,-3.288442,-0.20644,7.46,,,,0.20644,3.288442
-54.407465,-3.289115,-0.206475,7.47,,,,0.206475,3.289115
-54.404967,-3.286237,-0.206561,7.48,,,,0.206561,3.286237
-54.408282,-3.284585,-0.206578,7.49,,,,0.206578,3.284585
-54.406924,-3.291756,-0.206671,7.5,,,,0.206671,3.291756
-54.406152,-3.285038,-0.206651,7.51,,,,0.206651,3.285038
-54.407633,-3.294188,-0.206768,7.52,,,,0.206768,3.294188
-54.405925,-3.299999,-0.206802,7.53,,,,0.206802,3.299999
-54.407088,-3.299391,-0.206931,7.54,,,,0.206931,3.299391
-54.408396,-3.315043,-0.207185,7.55,,,,0.207185,3.315043
-54.409259,-3.309953,-0.20714,7.56,,,,0.20714,3.309953
-54.407674,-3.319997,-0.20741,7.57,,,,0.20741,3.319997
-54.406338,-3.31766,-0.207473,7.58,,,,0.207473,3.31766
-54.407042,-3.3158,-0.207453,7.59,,,,0.207453,3.3158
-54.407083,-3.322566,-0.207685,7.6,,,,0.207685,3.322566
-54.40786,-3.314018,-0.207654,7.61,,,,0.207654,3.314018
-54.408396,-3.321779,-0.207858,7.62,,,,0.207858,3.321779
-54.407415,-3.31465,-0.207744,7.63,,,,0.207744,3.31465
-54.410026,-3.311795,-0.207951,7.64,,,,0.207951,3.311795
-54.40716,-3.316969,-0.208031,7.65,,,,0.208031,3.316969
-54.407883,-3.314799,-0.207938,7.66,,,,0.207938,3.314799
-54.408364,-3.31766,-0.208074,7.67,,,,0.208074,3.31766
-54.407042,-3.312498,-0.208015,7.68,,,,0.208015,3.312498
-54.407192,-3.317207,-0.208064,7.69,,,,0.208064,3.317207
-54.408001,-3.325498,-0.208194,7.7,,,,0.208194,3.325498
-54.406561,-3.322339,-0.208216,7.71,,,,0.208216,3.322339
-54.41024,-3.337264,-0.208391,7.72,,,,0.208391,3.337264
-54.408541,-3.335655,-0.208412,7.73,,,,0.208412,3.335655
-54.41118,-3.347111,-0.208667,7.74,,,,0.208667,3.347111
-54.409686,-3.352261,-0.208816,7.75,,,,0.208816,3.352261
-54.409141,-3.353888,-0.208765,7.76,,,,0.208765,3.353888
-54.410848,-3.363466,-0.208982,7.77,,,,0.208982,3.363466
-54.409686,-3.353792,-0.209113,7.78,,,,0.209113,3.353792
-54.409586,-3.35815,-0.209246,7.79,,,,0.209246,3.35815
-54.409754,-3.358245,-0.209385,7.8,,,,0.209385,3.358245
-54.410308,-3.356498,-0.209454,7.81,,,,0.209454,3.356498
-54.411616,-3.364444,-0.209498,7.82,,,,0.209498,3.364444
-54.409554,-3.35657,-0.209514,7.83,,,,0.209514,3.35657
-54.411321,-3.356487,-0.209591,7.84,,,,0.209591,3.356487
-54.409795,-3.357905,-0.209719,7.85,,,,0.209719,3.357905
-54.41049,-3.351164,-0.209663,7.86,,,,0.209663,3.351164
-54.410907,-3.362626,-0.209897,7.87,,,,0.209897,3.362626
-54.410253,-3.357166,-0.209949,7.88,,,,0.209949,3.357166
-54.412629,-3.363615,-0.209825,7.89,,,,0.209825,3.363615
-54.410267,-3.37106,-0.210097,7.9,,,,0.210097,3.37106
-54.40999,-3.374749,-0.210123,7.91,,,,0.210123,3.374749
-54.411543,-3.390151,-0.210483,7.92,,,,0.210483,3.390151
-54.411234,-3.384846,-0.210451,7.93,,,,0.210451,3.384846
-54.412656,-3.391695,-0.210697,7.94,,,,0.210697,3.391695
-54.410449,-3.384334,-0.210629,7.95,,,,0.210629,3.384334
-54.412179,-3.377038,-0.210644,7.96,,,,0.210644,3.377038
-54.412456,-3.383821,-0.210726,7.97,,,,0.210726,3.383821
-54.409341,-3.370839,-0.210837,7.98,,,,0.210837,3.370839
-54.413555,-3.380531,-0.210868,7.99,,,,0.210868,3.380531
-54.410208,-3.377825,-0.210971,8,,,,0.210971,3.377825
-54.411929,-3.377658,-0.210927,8.01,,,,0.210927,3.377658
-54.410735,-3.392422,-0.210974,8.02,,,,0.210974,3.392422
-54.410135,-3.388292,-0.211102,8.03,,,,0.211102,3.388292
-54.41336,-3.402203,-0.211256,8.04,,,,0.211256,3.402203
-54.409808,-3.399193,-0.211458,8.05,,,,0.211458,3.399193
-54.412388,-3.397703,-0.211351,8.06,,,,0.211351,3.397703
-54.412129,-3.403807,-0.211504,8.07,,,,0.211504,3.403807
-54.412942,-3.395265,-0.211481,8.08,,,,0.211481,3.395265
-54.41411,-3.407085,-0.211615,8.09,,,,0.211615,3.407085
-54.411298,-3.407645,-0.211635,8.1,,,,0.211635,3.407645
-54.41341,-3.416562,-0.211904,8.11,,,,0.211904,3.416562
-54.413673,-3.420031,-0.211963,8.12,,,,0.211963,3.420031
-54.413006,-3.411275,-0.211938,8.13,,,,0.211938,3.411275
-54.415172,-3.423327,-0.212134,8.14,,,,0.212134,3.423327
-54.412465,-3.419489,-0.212111,8.15,,,,0.212111,3.419489
-54.413919,-3.428322,-0.212283,8.16,,,,0.212283,3.428322
-54.413778,-3.440118,-0.212613,8.17,,,,0.212613,3.440118
-54.413673,-3.43641,-0.212684,8.18,,,,0.212684,3.43641
-54.41599,-3.440064,-0.212887,8.19,,,,0.212887,3.440064
-54.413782,-3.429025,-0.212852,8.2,,,,0.212852,3.429025
-54.413928,-3.430146,-0.212882,8.21,,,,0.212882,3.430146
-54.413583,-3.428727,-0.212912,8.22,,,,0.212912,3.428727
-54.413705,-3.421074,-0.212909,8.23,,,,0.212909,3.421074
-54.413237,-3.42626,-0.21302,8.24,,,,0.21302,3.42626
-54.410798,-3.420269,-0.212987,8.25,,,,0.212987,3.420269
-54.414863,-3.426844,-0.213077,8.26,,,,0.213077,3.426844
-54.414523,-3.427678,-0.21324,8.27,,,,0.21324,3.427678
-54.4144,-3.42012,-0.213118,8.28,,,,0.213118,3.42012
-54.416017,-3.431523,-0.213233,8.29,,,,0.213233,3.431523
-54.413773,-3.424853,-0.213296,8.3,,,,0.213296,3.424853
-54.415145,-3.429866,-0.213303,8.31,,,,0.213303,3.429866
-54.413719,-3.435409,-0.213312,8.32,,,,0.213312,3.435409
-54.413673,-3.437465,-0.213363,8.33,,,,0.213363,3.437465
-54.414091,-3.459024,-0.213664,8.34,,,,0.213664,3.459024
-54.414091,-3.453672,-0.213651,8.35,,,,0.213651,3.453672
-54.415776,-3.459775,-0.21383,8.36,,,,0.21383,3.459775
-54.414164,-3.462309,-0.21398,8.37,,,,0.21398,3.462309
-54.415345,-3.464806,-0.214004,8.38,,,,0.214004,3.464806
-54.41663,-3.472865,-0.214192,8.39,,,,0.214192,3.472865
-54.415227,-3.464693,-0.214065,8.4,,,,0.214065,3.464693
-54.418274,-3.470254,-0.214238,8.41,,,,0.214238,3.470254
-54.41529,-3.465587,-0.214358,8.42,,,,0.214358,3.465587
-54.416085,-3.464973,-0.21438,8.43,,,,0.21438,3.464973
-54.415849,-3.47566,-0.214564,8.44,,,,0.214564,3.47566
-54.41589,-3.471655,-0.214502,8.45,,,,0.214502,3.471655
-54.419042,-3.481525,-0.214752,8.46,,,,0.214752,3.481525
-54.415022,-3.47811,-0.214763,8.47,,,,0.214763,3.47811
-54.417134,-3.483224,-0.214953,8.48,,,,0.214953,3.483224
-54.416294,-3.496397,-0.215165,8.49,,,,0.215165,3.496397
-54.416317,-3.484076,-0.215196,8.5,,,,0.215196,3.484076
-54.417643,-3.495657,-0.215246,8.51,,,,0.215246,3.495657
-54.416626,-3.493512,-0.215414,8.52,,,,0.215414,3.493512
-54.41624,-3.493851,-0.215388,8.53,,,,0.215388,3.493851
-54.418115,-3.494334,-0.215639,8.54,,,,0.215639,3.494334
-54.415359,-3.484792,-0.215494,8.55,,,,0.215494,3.484792
-54.418611,-3.491431,-0.215696,8.56,,,,0.215696,3.491431
-54.415672,-3.482199,-0.215668,8.57,,,,0.215668,3.482199
-54.418874,-3.485882,-0.215652,8.58,,,,0.215652,3.485882
-54.417361,-3.493339,-0.215872,8.59,,,,0.215872,3.493339
-54.417575,-3.486925,-0.215763,8.6,,,,0.215763,3.486925
-54.41936,-3.500348,-0.215947,8.61,,,,0.215947,3.500348
-54.415785,-3.488767,-0.216064,8.62,,,,0.216064,3.488767
-54.418865,-3.493613,-0.216024,8.63,,,,0.216024,3.493613
-54.417461,-3.499907,-0.21613,8.64,,,,0.21613,3.499907
-54.416262,-3.499246,-0.216201,8.65,,,,0.216201,3.499246
-54.420023,-3.520024,-0.216342,8.66,,,,0.216342,3.520024
-54.416353,-3.520131,-0.216523,8.67,,,,0.216523,3.520131
-54.41847,-3.52428,-0.216543,8.68,,,,0.216543,3.52428
-54.417657,-3.528905,-0.216714,8.69,,,,0.216714,3.528905
